예보일시,시도명,시군구명,실효습도,풍속,등급
2017-02-18 14:00,전라남도,여수시,38.8,7.1,주의보
2017-02-18 14:00,전라남도,여수시,41.3,7.0,주의보
2017-02-18 14:00,경상북도,경주시,38.7,7.3,주의보
2017-02-18 14:00,경상북도,경주시,38.6,7.3,주의보
2017-02-18 14:00,경상북도,경주시,38.8,7.3,주의보
2017-02-18 14:00,경상남도,남해군,36.7,7.4,주의보
2017-02-18 15:00,경상북도,경주시,35.5,8.6,주의보
2017-02-18 16:00,대구광역시,달성군,38.6,7.1,주의보
2017-02-18 16:00,전라남도,여수시,37.3,8.4,주의보
2017-02-18 16:00,전라남도,여수시,35.3,8.1,주의보
2017-02-18 16:00,전라남도,여수시,38.8,8.4,주의보
2017-02-18 16:00,전라남도,여수시,40.2,8.1,주의보
2017-02-18 16:00,전라남도,여수시,38.2,8.0,주의보
2017-02-18 16:00,전라남도,여수시,34.1,7.9,주의보
2017-02-18 16:00,전라남도,여수시,34.3,7.8,주의보
2017-02-18 16:00,전라남도,여수시,39.6,7.5,주의보
2017-02-18 16:00,전라남도,여수시,40.8,8.5,주의보
2017-02-18 16:00,전라남도,여수시,40.9,7.6,주의보
2017-02-18 16:00,전라남도,여수시,40.9,7.4,주의보
2017-02-18 16:00,전라남도,여수시,40.7,8.2,주의보
2017-02-18 16:00,전라남도,여수시,40.6,7.6,주의보
2017-02-18 16:00,전라남도,여수시,41.6,7.3,주의보
2017-02-18 16:00,경상북도,경주시,35.2,8.7,주의보
2017-02-18 16:00,경상남도,남해군,36.3,7.6,주의보
2017-02-18 17:00,강원도,고성군,33.2,8.1,주의보
2017-02-18 17:00,강원도,고성군,35.3,9.0,주의보
2017-02-18 17:00,강원도,고성군,35.8,7.5,주의보
2017-02-18 17:00,전라남도,여수시,37.0,7.4,주의보
2017-02-18 17:00,전라남도,여수시,35.0,7.9,주의보
2017-02-18 17:00,전라남도,여수시,39.3,7.5,주의보
2017-02-18 17:00,전라남도,여수시,33.9,8.0,주의보
2017-02-18 17:00,전라남도,여수시,34.1,7.8,주의보
2017-02-18 17:00,전라남도,여수시,41.3,7.4,주의보
2017-02-18 17:00,경상북도,경주시,35.0,7.5,주의보
2017-02-18 17:00,경상북도,경주시,37.2,7.6,주의보
2017-02-18 17:00,경상북도,경주시,37.8,7.1,주의보
2017-02-18 17:00,경상북도,경주시,37.6,7.5,주의보
2017-02-18 17:00,경상북도,경주시,37.5,7.5,주의보
2017-02-18 18:00,전라남도,여수시,34.3,8.0,주의보
2017-02-18 19:00,전라남도,여수시,36.8,7.0,주의보
2017-02-18 19:00,전라남도,여수시,34.3,9.8,주의보
2017-02-18 20:00,전라남도,여수시,34.2,9.4,주의보
2017-02-18 21:00,전라남도,여수시,34.2,7.6,주의보
2017-02-19 18:00,경상북도,울진군,33.4,7.1,주의보
2017-02-19 18:00,경상북도,울진군,34.6,7.9,주의보
2017-02-20 12:00,울산광역시,포항시 북구,43.0,8.5,주의보
2017-02-20 12:00,울산광역시,울주군,42.1,7.9,주의보
2017-02-20 12:00,울산광역시,울주군,42.7,7.1,주의보
2017-02-20 12:00,강원도,강릉시,32.9,7.5,주의보
2017-02-20 12:00,강원도,동해시,39.5,7.0,주의보
2017-02-20 12:00,강원도,동해시,36.9,8.1,주의보
2017-02-20 12:00,전라남도,여수시,42.6,9.8,주의보
2017-02-20 12:00,전라남도,순천시,44.9,7.1,주의보
2017-02-20 12:00,경상북도,포항시 북구,44.5,7.0,주의보
2017-02-20 12:00,경상남도,하동군,41.1,8.8,주의보
2017-02-20 12:00,경상남도,하동군,44.8,7.4,주의보
2017-02-20 12:00,경상남도,산청군,44.2,7.4,주의보
2017-02-20 12:00,경상남도,산청군,44.3,7.6,주의보
2017-02-20 12:00,경상남도,합천군,44.1,7.2,주의보
2017-02-20 13:00,부산광역시,해운대구,44.7,7.7,주의보
2017-02-20 13:00,부산광역시,강서구,44.5,9.7,주의보
2017-02-20 13:00,부산광역시,기장군,44.5,8.3,주의보
2017-02-20 13:00,부산광역시,기장군,43.3,7.7,주의보
2017-02-20 13:00,울산광역시,포항시 남구,43.2,8.1,주의보
2017-02-20 13:00,울산광역시,포항시 남구,44.0,8.0,주의보
2017-02-20 13:00,울산광역시,포항시 북구,42.1,9.0,주의보
2017-02-20 13:00,울산광역시,포항시 북구,42.2,8.8,주의보
2017-02-20 13:00,울산광역시,포항시 북구,42.6,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,44.7,8.9,주의보
2017-02-20 13:00,울산광역시,울주군,42.9,8.8,주의보
2017-02-20 13:00,울산광역시,울주군,41.4,9.0,주의보
2017-02-20 13:00,울산광역시,울주군,42.7,8.4,주의보
2017-02-20 13:00,울산광역시,울주군,41.7,8.4,주의보
2017-02-20 13:00,울산광역시,울주군,40.9,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,38.2,9.5,주의보
2017-02-20 13:00,울산광역시,울주군,44.5,8.7,주의보
2017-02-20 13:00,울산광역시,울주군,43.4,7.8,주의보
2017-02-20 13:00,울산광역시,울주군,44.3,8.2,주의보
2017-02-20 13:00,울산광역시,울주군,44.5,8.2,주의보
2017-02-20 13:00,울산광역시,울주군,44.6,7.9,주의보
2017-02-20 13:00,울산광역시,울주군,40.7,9.0,주의보
2017-02-20 13:00,울산광역시,울주군,41.0,9.0,주의보
2017-02-20 13:00,울산광역시,울주군,41.7,9.0,주의보
2017-02-20 13:00,울산광역시,울주군,44.2,8.6,주의보
2017-02-20 13:00,울산광역시,울주군,44.6,8.7,주의보
2017-02-20 13:00,경상북도,포항시 남구,42.8,7.3,주의보
2017-02-20 13:00,경상북도,포항시 북구,43.5,8.0,주의보
2017-02-20 13:00,경상북도,경주시,40.3,8.8,주의보
2017-02-20 13:00,경상남도,창원시 의창구,44.5,7.2,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,43.1,9.7,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,43.7,9.1,주의보
2017-02-20 13:00,경상남도,창원시 마산합포구,44.2,9.3,주의보
2017-02-20 13:00,경상남도,창원시 마산회원구,44.8,9.4,주의보
2017-02-20 13:00,경상남도,창원시 마산회원구,43.9,7.4,주의보
2017-02-20 13:00,경상남도,창원시 진해구,44.1,9.8,주의보
2017-02-20 13:00,경상남도,진주시,41.4,7.2,주의보
2017-02-20 13:00,경상남도,밀양시,42.0,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,44.4,7.2,주의보
2017-02-20 13:00,경상남도,밀양시,44.8,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,44.7,7.6,주의보
2017-02-20 13:00,경상남도,밀양시,44.4,7.4,주의보
2017-02-20 13:00,경상남도,밀양시,44.3,7.8,주의보
2017-02-20 13:00,경상남도,함안군,44.7,7.4,주의보
2017-02-20 13:00,경상남도,함안군,44.2,7.4,주의보
2017-02-20 13:00,경상남도,함안군,44.7,7.2,주의보
2017-02-20 13:00,경상남도,하동군,42.4,7.7,주의보
2017-02-20 13:00,경상남도,하동군,41.3,7.6,주의보
2017-02-20 13:00,경상남도,하동군,44.8,7.8,주의보
2017-02-20 13:00,경상남도,하동군,43.9,7.3,주의보
2017-02-20 13:00,경상남도,산청군,43.3,8.0,주의보
2017-02-20 13:00,경상남도,산청군,43.4,7.9,주의보
2017-02-20 13:00,경상남도,합천군,43.1,7.1,주의보
2017-02-20 13:00,경상남도,합천군,42.9,7.2,주의보
2017-02-20 13:00,경상남도,합천군,41.1,7.0,주의보
2017-02-20 13:00,경상남도,합천군,41.6,7.2,주의보
2017-02-20 13:00,경상남도,합천군,41.3,7.0,주의보
2017-02-20 13:00,경상남도,합천군,41.4,7.4,주의보
2017-02-20 13:00,경상남도,합천군,43.1,7.7,주의보
2017-02-20 13:00,경상남도,합천군,42.5,7.8,주의보
2017-02-20 13:00,경상남도,합천군,44.9,7.7,주의보
2017-02-20 13:00,경상남도,합천군,42.5,7.7,주의보
2017-02-20 13:00,경상남도,합천군,43.8,7.4,주의보
2017-02-20 13:00,경상남도,합천군,41.2,7.4,주의보
2017-02-20 14:00,울산광역시,동구,41.0,7.3,주의보
2017-02-20 14:00,울산광역시,포항시 북구,41.2,7.6,주의보
2017-02-20 14:00,울산광역시,포항시 북구,41.0,8.2,주의보
2017-02-20 14:00,전라남도,여수시,39.9,9.8,주의보
2017-02-20 14:00,전라남도,여수시,40.5,9.8,주의보
2017-02-20 14:00,전라남도,여수시,43.5,7.8,주의보
2017-02-20 14:00,전라남도,순천시,43.6,7.1,주의보
2017-02-20 14:00,경상북도,경주시,43.8,7.0,주의보
2017-02-20 14:00,경상북도,영덕군,38.4,7.2,주의보
2017-02-20 14:00,경상북도,영덕군,40.0,7.0,주의보
2017-02-20 14:00,경상북도,영덕군,37.4,7.4,주의보
2017-02-20 14:00,경상북도,영덕군,36.5,7.4,주의보
2017-02-20 14:00,경상북도,영덕군,39.2,7.1,주의보
2017-02-20 14:00,경상북도,울진군,39.1,7.1,주의보
2017-02-20 14:00,경상남도,함안군,43.6,7.5,주의보
2017-02-20 14:00,경상남도,함안군,43.0,7.0,주의보
2017-02-20 14:00,경상남도,함안군,43.0,7.1,주의보
2017-02-20 14:00,경상남도,함안군,43.5,7.1,주의보
2017-02-20 14:00,경상남도,하동군,41.6,7.4,주의보
2017-02-20 14:00,경상남도,하동군,43.1,7.3,주의보
2017-02-20 15:00,부산광역시,금정구,41.8,9.0,주의보
2017-02-20 15:00,부산광역시,강서구,43.2,7.6,주의보
2017-02-20 15:00,부산광역시,강서구,42.5,7.0,주의보
2017-02-20 15:00,부산광역시,강서구,43.9,7.2,주의보
2017-02-20 15:00,울산광역시,중구,40.3,7.0,주의보
2017-02-20 15:00,울산광역시,포항시 남구,41.3,7.2,주의보
2017-02-20 15:00,울산광역시,동구,40.3,8.9,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.2,7.3,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.5,7.1,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.9,7.0,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.5,9.0,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.2,8.9,주의보
2017-02-20 15:00,울산광역시,포항시 북구,40.2,9.0,주의보
2017-02-20 15:00,울산광역시,울주군,39.7,8.0,주의보
2017-02-20 15:00,울산광역시,울주군,41.3,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,39.9,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,40.9,7.6,주의보
2017-02-20 15:00,울산광역시,울주군,39.1,7.6,주의보
2017-02-20 15:00,울산광역시,울주군,36.6,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,42.6,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,42.9,7.4,주의보
2017-02-20 15:00,울산광역시,울주군,42.9,7.1,주의보
2017-02-20 15:00,울산광역시,울주군,39.0,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,39.4,7.9,주의보
2017-02-20 15:00,울산광역시,울주군,40.0,8.0,주의보
2017-02-20 15:00,울산광역시,울주군,39.3,8.0,주의보
2017-02-20 15:00,울산광역시,울주군,42.6,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,42.9,8.0,주의보
2017-02-20 15:00,울산광역시,울주군,43.6,7.7,주의보
2017-02-20 15:00,울산광역시,울주군,39.9,8.2,주의보
2017-02-20 15:00,울산광역시,울주군,41.3,8.1,주의보
2017-02-20 15:00,울산광역시,울주군,43.0,8.0,주의보
2017-02-20 15:00,울산광역시,울주군,42.5,7.7,주의보
2017-02-20 15:00,강원도,삼척시,38.7,7.1,주의보
2017-02-20 15:00,전라남도,여수시,40.6,7.4,주의보
2017-02-20 15:00,전라남도,여수시,39.3,8.1,주의보
2017-02-20 15:00,전라남도,여수시,39.9,8.5,주의보
2017-02-20 15:00,전라남도,여수시,37.9,8.7,주의보
2017-02-20 15:00,전라남도,여수시,44.5,8.1,주의보
2017-02-20 15:00,경상북도,포항시 남구,40.9,7.2,주의보
2017-02-20 15:00,경상북도,경주시,40.3,9.4,주의보
2017-02-20 15:00,경상북도,경주시,38.4,7.7,주의보
2017-02-20 15:00,경상북도,영천시,42.5,7.6,주의보
2017-02-20 15:00,경상북도,울진군,38.4,7.7,주의보
2017-02-20 15:00,경상북도,울진군,38.7,8.3,주의보
2017-02-20 15:00,경상남도,창원시 진해구,39.1,8.9,주의보
2017-02-20 15:00,경상남도,창원시 진해구,41.7,8.9,주의보
2017-02-20 15:00,경상남도,창원시 진해구,41.1,7.4,주의보
2017-02-20 15:00,경상남도,창원시 진해구,42.2,7.0,주의보
2017-02-20 15:00,경상남도,진주시,40.0,8.9,주의보
2017-02-20 15:00,경상남도,진주시,42.5,8.9,주의보
2017-02-20 15:00,경상남도,진주시,43.2,8.9,주의보
2017-02-20 15:00,경상남도,사천시,44.6,9.0,주의보
2017-02-20 15:00,경상남도,사천시,42.5,8.9,주의보
2017-02-20 15:00,경상남도,김해시,43.1,8.9,주의보
2017-02-20 15:00,경상남도,밀양시,40.4,8.9,주의보
2017-02-20 15:00,경상남도,밀양시,44.4,7.1,주의보
2017-02-20 15:00,경상남도,밀양시,43.6,7.0,주의보
2017-02-20 15:00,경상남도,밀양시,43.4,7.9,주의보
2017-02-20 15:00,경상남도,밀양시,43.3,7.2,주의보
2017-02-20 15:00,경상남도,밀양시,43.9,7.5,주의보
2017-02-20 15:00,경상남도,밀양시,42.3,7.4,주의보
2017-02-20 15:00,경상남도,밀양시,44.4,7.5,주의보
2017-02-20 15:00,경상남도,밀양시,42.4,7.0,주의보
2017-02-20 15:00,경상남도,거제시,44.1,8.9,주의보
2017-02-20 15:00,경상남도,거제시,42.2,7.5,주의보
2017-02-20 15:00,경상남도,거제시,40.2,7.2,주의보
2017-02-20 15:00,경상남도,양산시,43.8,7.2,주의보
2017-02-20 15:00,경상남도,양산시,44.8,7.4,주의보
2017-02-20 15:00,경상남도,양산시,43.6,7.7,주의보
2017-02-20 15:00,경상남도,양산시,43.3,7.9,주의보
2017-02-20 15:00,경상남도,창녕군,41.4,7.2,주의보
2017-02-20 15:00,경상남도,고성군,41.8,8.9,주의보
2017-02-20 15:00,경상남도,고성군,44.3,8.9,주의보
2017-02-20 15:00,경상남도,하동군,40.9,8.9,주의보
2017-02-20 15:00,경상남도,하동군,42.4,8.9,주의보
2017-02-20 15:00,경상남도,산청군,42.7,7.1,주의보
2017-02-20 15:00,경상남도,산청군,40.9,9.4,주의보
2017-02-20 15:00,경상남도,산청군,43.4,7.0,주의보
2017-02-20 16:00,울산광역시,동구,39.6,7.0,주의보
2017-02-20 16:00,울산광역시,포항시 북구,39.5,7.1,주의보
2017-02-20 16:00,전라남도,여수시,40.0,8.9,주의보
2017-02-20 16:00,전라남도,여수시,43.9,8.0,주의보
2017-02-20 16:00,전라남도,여수시,38.7,8.2,주의보
2017-02-20 16:00,전라남도,여수시,39.4,7.9,주의보
2017-02-20 16:00,전라남도,여수시,42.3,8.6,주의보
2017-02-20 16:00,전라남도,여수시,44.8,9.1,주의보
2017-02-20 16:00,전라남도,순천시,41.9,7.5,주의보
2017-02-20 16:00,경상북도,경주시,39.6,8.1,주의보
2017-02-20 16:00,경상남도,창녕군,40.7,7.1,주의보
2017-02-20 18:00,울산광역시,중구,38.4,7.9,주의보
2017-02-20 18:00,울산광역시,포항시 남구,39.4,7.9,주의보
2017-02-20 18:00,울산광역시,포항시 남구,39.9,7.8,주의보
2017-02-20 18:00,울산광역시,동구,38.5,8.6,주의보
2017-02-20 18:00,울산광역시,포항시 북구,38.3,7.8,주의보
2017-02-20 18:00,울산광역시,포항시 북구,38.0,8.6,주의보
2017-02-20 18:00,울산광역시,포항시 북구,38.4,8.9,주의보
2017-02-20 18:00,경상북도,포항시 남구,37.0,7.4,주의보
2017-02-20 18:00,경상북도,포항시 남구,38.6,7.0,주의보
2017-02-20 18:00,경상북도,포항시 남구,38.0,8.0,주의보
2017-02-20 18:00,경상북도,포항시 남구,37.9,8.1,주의보
2017-02-20 18:00,경상북도,포항시 남구,35.9,8.0,주의보
2017-02-20 18:00,경상북도,포항시 남구,34.7,9.0,주의보
2017-02-20 18:00,경상북도,포항시 북구,39.0,7.9,주의보
2017-02-20 18:00,경상북도,포항시 북구,37.5,7.6,주의보
2017-02-20 18:00,경상북도,포항시 북구,40.1,8.7,주의보
2017-02-20 18:00,경상북도,포항시 북구,39.9,8.4,주의보
2017-02-20 18:00,경상북도,경주시,40.3,7.9,주의보
2017-02-20 18:00,경상북도,경주시,40.9,8.0,주의보
2017-02-20 18:00,경상북도,경주시,40.8,7.8,주의보
2017-02-20 18:00,경상북도,경주시,37.9,7.9,주의보
2017-02-20 18:00,경상북도,경주시,38.6,9.5,주의보
2017-02-20 18:00,경상북도,경주시,38.1,7.6,주의보
2017-02-20 18:00,경상북도,경주시,34.9,8.0,주의보
2017-02-20 18:00,경상북도,경주시,42.0,7.7,주의보
2017-02-20 18:00,경상북도,경주시,41.1,7.7,주의보
2017-02-20 18:00,경상북도,경주시,39.0,7.7,주의보
2017-02-20 18:00,경상북도,경주시,36.7,7.8,주의보
2017-02-20 18:00,경상북도,경주시,36.3,8.2,주의보
2017-02-20 18:00,경상북도,경주시,38.3,7.9,주의보
2017-02-20 18:00,경상북도,경주시,39.8,8.1,주의보
2017-02-20 18:00,경상북도,경주시,37.1,7.5,주의보
2017-02-20 18:00,경상북도,경주시,35.9,7.8,주의보
2017-02-20 18:00,경상북도,경주시,38.2,7.5,주의보
2017-02-20 18:00,경상북도,경주시,38.6,7.8,주의보
2017-02-20 18:00,경상북도,경주시,38.9,8.2,주의보
2017-02-20 18:00,경상북도,경주시,41.5,8.4,주의보
2017-02-20 18:00,경상북도,경주시,39.7,8.2,주의보
2017-02-20 18:00,경상북도,경주시,37.5,8.3,주의보
2017-02-20 18:00,경상북도,경주시,40.2,8.4,주의보
2017-02-20 18:00,경상북도,경주시,42.8,7.8,주의보
2017-02-20 18:00,경상북도,경주시,37.5,7.2,주의보
2017-02-20 18:00,경상북도,경주시,39.9,7.2,주의보
2017-02-20 18:00,경상북도,경주시,40.8,7.4,주의보
2017-02-20 18:00,경상북도,경주시,39.9,7.7,주의보
2017-02-20 18:00,경상남도,김해시,40.8,7.0,주의보
2017-02-20 18:00,경상남도,고성군,40.0,7.2,주의보
2017-02-24 14:00,강원도,고성군,40.7,7.1,주의보
2017-02-25 14:00,전라남도,여수시,40.4,7.2,주의보
2017-02-25 15:00,강원도,고성군,39.5,7.2,주의보
2017-02-25 15:00,강원도,고성군,41.2,7.4,주의보
2017-02-25 16:00,전라남도,여수시,39.5,7.2,주의보
2017-03-02 14:00,전라남도,여수시,43.0,7.7,주의보
2017-03-02 15:00,전라남도,여수시,42.5,7.5,주의보
2017-03-02 16:00,전라남도,여수시,42.1,8.5,주의보
2017-03-02 17:00,전라남도,여수시,41.7,9.4,주의보
2017-03-02 18:00,전라남도,여수시,41.4,7.4,주의보
2017-03-05 23:00,전라남도,여수시,43.0,7.2,주의보
2017-03-06 10:00,전라남도,여수시,40.3,8.5,주의보
2017-03-06 10:00,전라남도,여수시,37.9,7.8,주의보
2017-03-06 10:00,전라남도,여수시,38.5,7.1,주의보
2017-03-06 10:00,전라남도,여수시,42.0,7.5,주의보
2017-03-06 11:00,전라남도,여수시,39.7,8.6,주의보
2017-03-06 11:00,전라남도,여수시,37.3,7.8,주의보
2017-03-06 11:00,전라남도,여수시,40.4,8.7,주의보
2017-03-06 11:00,전라남도,여수시,42.0,9.0,주의보
2017-03-06 11:00,전라남도,여수시,43.5,7.9,주의보
2017-03-06 11:00,전라남도,여수시,40.8,8.6,주의보
2017-03-06 11:00,전라남도,여수시,40.6,10.0,주의보
2017-03-06 11:00,전라남도,여수시,39.3,7.1,주의보
2017-03-06 11:00,전라남도,여수시,36.0,7.9,주의보
2017-03-06 11:00,전라남도,여수시,35.9,7.8,주의보
